category	file	line	token
mascot	scripts/.voice-corpus-9-11.json	26401	Milo
mascot	scripts/.voice-corpus-9-11.json	26410	Milo
mascot	scripts/.voice-corpus-9-11.json	26419	Milo
mascot	scripts/.voice-corpus-9-11.json	26428	Milo
mascot	scripts/.voice-corpus-9-11.json	26437	Milo
mascot	scripts/.voice-corpus-9-11.json	26446	Milo
mascot	scripts/.voice-corpus-9-11.json	26455	Milo
mascot	scripts/.voice-corpus-9-11.json	26464	Milo
mascot	scripts/.voice-corpus-9-11.json	26473	Milo
mascot	scripts/.voice-corpus-9-11.json	26482	Milo
mascot	scripts/.voice-corpus-9-11.json	26491	Milo
mascot	scripts/.voice-corpus-9-11.json	26500	Milo
mascot	scripts/.voice-corpus-9-11.json	26509	Milo
mascot	scripts/.voice-corpus-9-11.json	26518	Milo
mascot	scripts/.voice-corpus-9-11.json	26527	Milo
mascot	scripts/.voice-corpus-9-11.json	26536	Milo
mascot	scripts/.voice-corpus-9-11.json	26545	Milo
mascot	scripts/.voice-corpus-9-11.json	26554	Milo
mascot	scripts/.voice-corpus-9-11.json	26563	Milo
mascot	scripts/.voice-corpus-9-11.json	26572	Milo
mascot	scripts/.voice-corpus-9-11.json	26581	Milo
mascot	scripts/.voice-corpus-9-11.json	26590	Milo
mascot	scripts/.voice-corpus-9-11.json	26599	Milo
mascot	scripts/.voice-corpus-9-11.json	26608	Milo
mascot	scripts/.voice-corpus-9-11.json	26617	Milo
mascot	scripts/.voice-corpus-9-11.json	26626	Milo
mascot	scripts/.voice-corpus-9-11.json	26635	Milo
mascot	scripts/.voice-corpus-9-11.json	26644	Milo
mascot	scripts/.voice-corpus-9-11.json	26653	Milo
mascot	scripts/.voice-corpus-9-11.json	26662	Milo
mascot	scripts/.voice-corpus-9-11.json	26671	Milo
mascot	scripts/.voice-corpus-9-11.json	26680	Milo
mascot	scripts/.voice-corpus-9-11.json	26689	Milo
mascot	scripts/.voice-corpus-9-11.json	26698	Milo
mascot	scripts/.voice-corpus-9-11.json	26707	Milo
mascot	scripts/.voice-corpus-9-11.json	26716	Milo
mascot	scripts/.voice-corpus-9-11.json	26725	Milo
mascot	scripts/.voice-corpus-9-11.json	26734	Milo
mascot	scripts/.voice-corpus-9-11.json	26743	Milo
mascot	scripts/.voice-corpus-9-11.json	26752	Milo
mascot	scripts/.voice-corpus-9-11.json	26761	Milo
mascot	scripts/.voice-corpus-9-11.json	26770	Milo
mascot	scripts/.voice-corpus-9-11.json	27319	Milo
mascot	scripts/.voice-corpus-9-11.json	27328	Milo
mascot	scripts/.voice-corpus-9-11.json	27337	Milo
mascot	scripts/.voice-corpus-9-11.json	27346	Milo
mascot	scripts/.voice-corpus-9-11.json	27355	Milo
mascot	scripts/.voice-corpus-9-11.json	27364	Milo
mascot	scripts/.voice-corpus-9-11.json	27373	Milo
mascot	scripts/.voice-corpus-9-11.json	27382	Milo
mascot	scripts/.voice-corpus-9-11.json	27391	Milo
mascot	scripts/.voice-corpus-9-11.json	27400	Milo
mascot	scripts/.voice-corpus-9-11.json	27409	Milo
mascot	scripts/.voice-corpus-9-11.json	27418	Milo
mascot	scripts/.voice-corpus-9-11.json	27427	Milo
mascot	scripts/.voice-corpus-9-11.json	27436	Milo
mascot	scripts/.voice-corpus-9-11.json	27445	Milo
mascot	scripts/.voice-corpus-9-11.json	27454	Milo
mascot	scripts/.voice-corpus-9-11.json	27463	Milo
mascot	scripts/.voice-corpus-9-11.json	27472	Milo
mascot	scripts/.voice-corpus-9-11.json	27481	Milo
mascot	scripts/.voice-corpus-9-11.json	27490	Milo
mascot	scripts/.voice-corpus-9-11.json	27499	Milo
mascot	scripts/.voice-corpus-9-11.json	27508	Milo
mascot	scripts/.voice-corpus-9-11.json	27517	Milo
mascot	scripts/.voice-corpus-9-11.json	27526	Milo
mascot	scripts/.voice-corpus-9-11.json	27535	Milo
mascot	scripts/.voice-corpus-9-11.json	27544	Milo
mascot	scripts/.voice-corpus-9-11.json	27553	Milo
mascot	scripts/.voice-corpus-9-11.json	27562	Milo
mascot	scripts/.voice-corpus-9-11.json	27571	Milo
mascot	scripts/.voice-corpus-9-11.json	27580	Milo
mascot	scripts/.voice-corpus-9-11.json	27589	Milo
mascot	scripts/.voice-corpus-9-11.json	27598	Milo
mascot	scripts/.voice-corpus-9-11.json	27607	Milo
mascot	scripts/.voice-corpus-9-11.json	27616	Milo
mascot	scripts/.voice-corpus-9-11.json	27625	Milo
mascot	scripts/.voice-corpus-9-11.json	27634	Milo
mascot	scripts/.voice-corpus-9-11.json	27643	Milo
mascot	scripts/.voice-corpus-9-11.json	27652	Milo
mascot	scripts/.voice-corpus-9-11.json	27661	Milo
mascot	scripts/.voice-corpus-9-11.json	27670	Milo
mascot	scripts/.voice-corpus-9-11.json	27679	Milo
mascot	scripts/.voice-corpus-9-11.json	27877	Milo
mascot	scripts/.voice-corpus-9-11.json	27886	Milo
mascot	scripts/.voice-corpus-9-11.json	27895	Milo
mascot	scripts/.voice-corpus-9-11.json	27904	Milo
mascot	scripts/.voice-corpus-9-11.json	27913	Milo
mascot	scripts/.voice-corpus-9-11.json	27922	Milo
mascot	scripts/.voice-corpus-9-11.json	27931	Milo
mascot	scripts/.voice-corpus-9-11.json	27940	Milo
mascot	scripts/.voice-corpus-9-11.json	27949	Milo
mascot	scripts/.voice-corpus-9-11.json	27958	Milo
mascot	scripts/.voice-corpus-9-11.json	27967	Milo
mascot	scripts/.voice-corpus-9-11.json	27976	Milo
mascot	scripts/.voice-corpus-9-11.json	27985	Milo
mascot	scripts/.voice-corpus-9-11.json	27994	Milo
mascot	scripts/.voice-corpus-9-11.json	28003	Milo
mascot	scripts/.voice-corpus-9-11.json	28012	Milo
mascot	scripts/.voice-corpus-9-11.json	28021	Milo
mascot	scripts/.voice-corpus-9-11.json	28030	Milo
mascot	scripts/.voice-corpus-9-11.json	28039	Milo
mascot	scripts/.voice-corpus-9-11.json	28048	Milo
mascot	scripts/.voice-corpus-9-11.json	28057	Milo
mascot	scripts/.voice-corpus-9-11.json	28066	Milo
mascot	scripts/.voice-corpus-9-11.json	28075	Milo
mascot	scripts/.voice-corpus-9-11.json	28084	Milo
mascot	scripts/.voice-corpus-9-11.json	28093	Milo
mascot	scripts/.voice-corpus-9-11.json	28102	Milo
mascot	scripts/.voice-corpus-9-11.json	28111	Milo
mascot	scripts/.voice-corpus-9-11.json	28120	Milo
mascot	scripts/.voice-corpus-9-11.json	28129	Milo
mascot	scripts/.voice-corpus-9-11.json	28138	Milo
mascot	scripts/.voice-corpus-9-11.json	28147	Milo
mascot	scripts/.voice-corpus-9-11.json	28156	Milo
mascot	scripts/.voice-corpus-9-11.json	28165	Milo
mascot	scripts/.voice-corpus-9-11.json	28174	Milo
mascot	scripts/.voice-corpus-9-11.json	28183	Milo
mascot	scripts/.voice-corpus-9-11.json	28192	Milo
mascot	scripts/.voice-corpus-9-11.json	28201	Milo
mascot	scripts/.voice-corpus-9-11.json	28210	Milo
mascot	scripts/.voice-corpus-9-11.json	28219	Milo
mascot	scripts/.voice-corpus-9-11.json	28228	Milo
mascot	scripts/.voice-corpus-9-11.json	28237	Milo
mascot	scripts/.voice-corpus-9-11.json	28246	Milo
mascot	scripts/.voice-corpus-9-11.json	28255	Milo
mascot	scripts/.voice-corpus-9-11.json	28264	Milo
mascot	scripts/.voice-corpus-9-11.json	28273	Milo
mascot	scripts/.voice-corpus-9-11.json	28282	Milo
mascot	scripts/.voice-corpus-9-11.json	28291	Milo
mascot	scripts/.voice-corpus-9-11.json	28300	Milo
mascot	scripts/.voice-corpus-9-11.json	28309	Milo
mascot	scripts/.voice-corpus-9-11.json	28318	Milo
mascot	scripts/.voice-corpus-9-11.json	28327	Milo
mascot	scripts/.voice-corpus-9-11.json	28336	Milo
mascot	scripts/.voice-corpus-9-11.json	28345	Milo
mascot	scripts/.voice-corpus-9-11.json	28354	Milo
mascot	scripts/.voice-corpus-9-11.json	28363	Milo
mascot	scripts/.voice-corpus-9-11.json	28372	Milo
mascot	scripts/.voice-corpus-9-11.json	28381	Milo
mascot	scripts/.voice-corpus-9-11.json	28390	Milo
mascot	scripts/.voice-corpus-9-11.json	28399	Milo
mascot	scripts/.voice-corpus-9-11.json	28408	Milo
mascot	scripts/.voice-corpus-9-11.json	28417	Milo
mascot	scripts/.voice-corpus-9-11.json	28426	Milo
mascot	scripts/.voice-corpus-9-11.json	28435	Milo
mascot	scripts/.voice-corpus-9-11.json	28444	Milo
mascot	scripts/.voice-corpus-9-11.json	28453	Milo
mascot	scripts/.voice-corpus-9-11.json	28462	Milo
mascot	scripts/.voice-corpus-9-11.json	28471	Milo
mascot	scripts/.voice-corpus-9-11.json	28480	Milo
mascot	scripts/.voice-corpus-9-11.json	28489	Milo
mascot	scripts/.voice-corpus-9-11.json	28498	Milo
mascot	scripts/.voice-corpus-9-11.json	28507	Milo
mascot	scripts/.voice-corpus-9-11.json	28516	Milo
mascot	scripts/.voice-corpus-9-11.json	28525	Milo
mascot	scripts/.voice-corpus-9-11.json	28534	Milo
mascot	scripts/.voice-corpus-9-11.json	28543	Milo
mascot	scripts/.voice-corpus-9-11.json	28552	Milo
mascot	scripts/.voice-corpus-9-11.json	28561	Milo
mascot	scripts/.voice-corpus-9-11.json	28570	Milo
mascot	scripts/.voice-corpus-9-11.json	28579	Milo
mascot	scripts/.voice-corpus-9-11.json	28588	Milo
mascot	scripts/.voice-corpus-9-11.json	28597	Milo
mascot	scripts/.voice-corpus-9-11.json	28606	Milo
mascot	scripts/.voice-corpus-9-11.json	28615	Milo
mascot	scripts/.voice-corpus-9-11.json	28624	Milo
mascot	scripts/.voice-corpus-9-11.json	28633	Milo
mascot	scripts/.voice-corpus-9-11.json	28642	Milo
mascot	scripts/.voice-corpus-9-11.json	28651	Milo
mascot	scripts/.voice-corpus-9-11.json	28660	Milo
mascot	scripts/.voice-corpus-9-11.json	28669	Milo
mascot	scripts/.voice-corpus-9-11.json	28678	Milo
mascot	scripts/.voice-corpus-9-11.json	28687	Milo
mascot	scripts/.voice-corpus-9-11.json	28696	Milo
mascot	scripts/.voice-corpus-9-11.json	28705	Milo
mascot	scripts/.voice-corpus-9-11.json	28714	Milo
mascot	scripts/.voice-corpus-9-11.json	28723	Milo
mascot	scripts/.voice-corpus-9-11.json	28732	Milo
mascot	scripts/.voice-corpus-9-11.json	28741	Milo
mascot	scripts/.voice-corpus-9-11.json	28750	Milo
mascot	scripts/.voice-corpus-9-11.json	28759	Milo
mascot	scripts/.voice-corpus-9-11.json	28768	Milo
mascot	scripts/.voice-corpus-9-11.json	28777	Milo
mascot	scripts/.voice-corpus-9-11.json	28786	Milo
mascot	scripts/.voice-corpus-9-11.json	28795	Milo
mascot	scripts/.voice-corpus-9-11.json	28804	Milo
mascot	scripts/.voice-corpus-9-11.json	28813	Milo
mascot	scripts/.voice-corpus-static-stevie.json	1048	Milo
mascot	scripts/.voice-corpus-static-stevie.json	1093	Milo
mascot	scripts/.voice-corpus-static-stevie.json	1129	Milo
mascot	scripts/.voice-corpus-static-stevie.json	1165	Milo
mascot	scripts/.voice-corpus-static-stevie.json	1219	Milo
mascot	scripts/.voice-corpus-static-teddy.json	301	Milo
mascot	scripts/.voice-corpus-static-teddy.json	328	Milo
mascot	scripts/.voice-corpus-static-teddy.json	337	Milo
mascot	scripts/.voice-corpus-static-teddy.json	409	Milo
mascot	scripts/.voice-corpus-static-teddy.json	436	Milo
mascot	scripts/.voice-corpus-static-teddy.json	445	Milo
mascot	scripts/.voice-corpus-static-teddy.json	454	Milo
mascot	scripts/.voice-corpus-static-teddy.json	472	Milo
identifier	scripts/break-check.sh	10	src/infra/useMiloSpeaker.ts
visible	scripts/break-check.sh	38	Milo
identifier	scripts/break-live.sh	26	src/infra/useMiloSpeaker.ts
third-party	scripts/chatterbox-kaggle.ipynb	7	Milo
third-party	scripts/chatterbox-kaggle.ipynb	56	/content/drive/MyDrive/milo-voice
third-party	scripts/chatterbox-kaggle.ipynb	162	milo-voice/
identifier	scripts/indexnow.sh	4	radlor.com
identifier	scripts/indexnow.sh	5	radlor.com
identifier	scripts/indexnow.sh	16	radlor.com
url-domain	scripts/indexnow.sh	17	adaptivelearn.radlor.com.
third-party	scripts/kaggle-josh-notebook.py	9	milo-voice-josh-
third-party	scripts/kaggle-josh-notebook.py	26	Milo
third-party	scripts/kaggle-josh-notebook.py	32	milo-voice-josh-
third-party	scripts/kaggle-josh-notebook.py	77	milo-voice-josh-
third-party	scripts/kaggle-josh-notebook.py	78	milo-voice-josh-
third-party	scripts/kaggle/josh-g3.ipynb	6	Milo
third-party	scripts/kaggle/josh-g3.ipynb	6	milo-voice-josh-g3.zip
third-party	scripts/kaggle/josh-g3.ipynb	32	milo-voice-josh-g3
third-party	scripts/kaggle/josh-g3.ipynb	32	milo-voice-josh-g3.zip
third-party	scripts/kaggle/josh-g3m1.ipynb	6	Milo
third-party	scripts/kaggle/josh-g3m1.ipynb	6	milo-voice-josh-g3m1.zip
third-party	scripts/kaggle/josh-g3m1.ipynb	32	milo-voice-josh-g3m1
third-party	scripts/kaggle/josh-g3m1.ipynb	32	milo-voice-josh-g3m1.zip
third-party	scripts/kaggle/josh-g4.ipynb	6	Milo
third-party	scripts/kaggle/josh-g4.ipynb	6	milo-voice-josh-g4.zip
third-party	scripts/kaggle/josh-g4.ipynb	32	milo-voice-josh-g4
third-party	scripts/kaggle/josh-g4.ipynb	32	milo-voice-josh-g4.zip
third-party	scripts/kaggle/josh-g5-no-g5m1.ipynb	6	Milo
third-party	scripts/kaggle/josh-g5-no-g5m1.ipynb	6	milo-voice-josh-g5.zip
third-party	scripts/kaggle/josh-g5-no-g5m1.ipynb	32	milo-voice-josh-g5
third-party	scripts/kaggle/josh-g5-no-g5m1.ipynb	32	milo-voice-josh-g5.zip
third-party	scripts/kaggle/josh-g5m1.ipynb	6	Milo
third-party	scripts/kaggle/josh-g5m1.ipynb	6	milo-voice-josh-g5m1.zip
third-party	scripts/kaggle/josh-g5m1.ipynb	32	milo-voice-josh-g5m1
third-party	scripts/kaggle/josh-g5m1.ipynb	32	milo-voice-josh-g5m1.zip
third-party	scripts/kaggle/josh-g6-no-g6m1-no-g6m2-no-g6m3-no-g6m4.ipynb	6	Milo
third-party	scripts/kaggle/josh-g6-no-g6m1-no-g6m2-no-g6m3-no-g6m4.ipynb	6	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g6-no-g6m1-no-g6m2-no-g6m3-no-g6m4.ipynb	32	milo-voice-josh-g6
third-party	scripts/kaggle/josh-g6-no-g6m1-no-g6m2-no-g6m3-no-g6m4.ipynb	32	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g6-no-g6m5-no-g6m6-no-g6m7.ipynb	6	Milo
third-party	scripts/kaggle/josh-g6-no-g6m5-no-g6m6-no-g6m7.ipynb	6	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g6-no-g6m5-no-g6m6-no-g6m7.ipynb	32	milo-voice-josh-g6
third-party	scripts/kaggle/josh-g6-no-g6m5-no-g6m6-no-g6m7.ipynb	32	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g6.ipynb	6	Milo
third-party	scripts/kaggle/josh-g6.ipynb	6	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g6.ipynb	32	milo-voice-josh-g6
third-party	scripts/kaggle/josh-g6.ipynb	32	milo-voice-josh-g6.zip
third-party	scripts/kaggle/josh-g7.ipynb	6	Milo
third-party	scripts/kaggle/josh-g7.ipynb	6	milo-voice-josh-g7.zip
third-party	scripts/kaggle/josh-g7.ipynb	32	milo-voice-josh-g7
third-party	scripts/kaggle/josh-g7.ipynb	32	milo-voice-josh-g7.zip
third-party	scripts/kaggle/josh-g8.ipynb	6	Milo
third-party	scripts/kaggle/josh-g8.ipynb	6	milo-voice-josh-g8.zip
third-party	scripts/kaggle/josh-g8.ipynb	32	milo-voice-josh-g8
third-party	scripts/kaggle/josh-g8.ipynb	32	milo-voice-josh-g8.zip
third-party	scripts/stripe-products.mts	43	milo_family
third-party	scripts/stripe-products.mts	44	milo_family_monthly_v1
third-party	scripts/stripe-products.mts	44	milo_family_annual_v1
third-party	scripts/stripe-products.mts	57	Milo
third-party	scripts/stripe-products.mts	149	MILO
identifier	scripts/verify-backup.sh	7	milo-backup.tar.gz.enc
identifier	scripts/verify-backup.sh	11	milo-backup.tar.gz.enc
visible	scripts/voice-generate.mts	61	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	98	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	113	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	114	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	115	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	116	Milo.
mascot	src/__tests__/_voiceCorpus35.test.ts	119	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	120	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	122	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	123	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	124	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	129	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	133	Milo
mascot	src/__tests__/_voiceCorpus35.test.ts	188	Milo.
mascot	src/__tests__/_voiceCorpus35.test.ts	190	Milo.
mascot	src/__tests__/_voiceCorpus35.test.ts	196	Milo.
mascot	src/__tests__/_voiceCorpus35.test.ts	203	Milo
identifier	src/__tests__/_voiceCorpus68.test.ts	85	@/infra/useMiloSpeaker
identifier	src/__tests__/accountDeletion.test.ts	323	kid1@learner.adaptivelearn.invalid
identifier	src/__tests__/accountDeletion.test.ts	323	kid2@learner.adaptivelearn.invalid
identifier	src/__tests__/authEventLogger.test.ts	47	milo-auth
identifier	src/__tests__/authEventLogger.test.ts	64	milo-auth
mascot	src/__tests__/bigOrSmallGeometry.test.ts	105	Milo
identifier	src/__tests__/bigOrSmallGeometry.test.ts	106	L.miloSrc
mascot	src/__tests__/bigOrSmallGeometry.test.ts	107	Milo
mascot	src/__tests__/bigOrSmallGeometry.test.ts	109	Milo
visible	src/__tests__/billingCancel.test.ts	133	Milo
visible	src/__tests__/billingCancel.test.ts	135	Milo
identifier	src/__tests__/billingCancel.test.ts	135	support@radlor.com
identifier	src/__tests__/blockYardRegroup.test.ts	19	MILO_X
mascot	src/__tests__/blockYardRegroup.test.ts	196	Milo
identifier	src/__tests__/blockYardRegroup.test.ts	198	MILO_X
identifier	src/__tests__/blockYardRegroup.test.ts	199	MILO_X
mascot	src/__tests__/blockYardRegroup.test.ts	226	Milo
mascot	src/__tests__/blockYardRegroup.test.ts	227	Milo
mascot	src/__tests__/blockYardRegroup.test.ts	230	/assets/characters/milo_side.png
mascot	src/__tests__/blockYardRegroup.test.ts	274	Milo
mascot	src/__tests__/blockYardRegroup.test.ts	354	Milo
mascot	src/__tests__/blockYardRegroup.test.ts	355	Milo
mascot	src/__tests__/chapterCastDistinct.test.ts	80	Milo.
mascot	src/__tests__/chapterCastDistinct.test.ts	89	Milo
identifier	src/__tests__/chapterCastDistinct.test.ts	90	milo_hop
mascot	src/__tests__/chapterCastDistinct.test.ts	91	/assets/characters/milo_side.png
mascot	src/__tests__/chapterCastDistinct.test.ts	92	/assets/characters/milo_hop_side.png
mascot	src/__tests__/chapterCompletion.test.ts	99	Milo
mascot	src/__tests__/chapterCompletion.test.ts	100	Milo
mascot	src/__tests__/chapterDirections.test.ts	6	Milo
mascot	src/__tests__/chapterDirections.test.ts	120	Milo
identifier	src/__tests__/chapterDirections.test.ts	173	useMiloSpeaker.ts
mascot	src/__tests__/chapterDirections.test.ts	173	Milo
identifier	src/__tests__/chapterDirections.test.ts	178	src/infra/useMiloSpeaker.ts
identifier	src/__tests__/chapterDirections.test.ts	191	__miloSpeech
identifier	src/__tests__/chapterDirections.test.ts	193	__miloSpeech
identifier	src/__tests__/chapterResume.test.ts	50	milo-chres-L1-
identifier	src/__tests__/chapterResume.test.ts	53	milo-chres-L1-
identifier	src/__tests__/chapterResume.test.ts	58	milo-chres-L1-
identifier	src/__tests__/chapterResume.test.ts	60	milo-chres-L1-
identifier	src/__tests__/childLogin.test.ts	20	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	21	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	23	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	97	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	120	aarav8@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	130	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	135	aarav7@learner.adaptivelearn.invalid
identifier	src/__tests__/childLogin.test.ts	157	aarav7@learner.adaptivelearn.invalid
mascot	src/__tests__/coinShopPay.test.ts	13	Milo
identifier	src/__tests__/coinShopPay.test.ts	28	miloHFor
identifier	src/__tests__/coinShopPay.test.ts	28	miloHalfPct
identifier	src/__tests__/coinShopPay.test.ts	29	MILO_X
mascot	src/__tests__/coinShopPay.test.ts	209	Milo
mascot	src/__tests__/coinShopPay.test.ts	242	Milo
mascot	src/__tests__/coinShopPay.test.ts	324	Milo
mascot	src/__tests__/coinShopPay.test.ts	327	/assets/characters/milo_side.png
mascot	src/__tests__/coinShopPay.test.ts	358	Milo
mascot	src/__tests__/coinShopPay.test.ts	376	Milo
identifier	src/__tests__/coinShopPay.test.ts	379	miloHFor
mascot	src/__tests__/coinShopPay.test.ts	417	Milo
mascot	src/__tests__/coinShopPay.test.ts	433	Milo
mascot	src/__tests__/coinShopPay.test.ts	481	Milo
mascot	src/__tests__/coinShopPay.test.ts	494	Milo
mascot	src/__tests__/coinShopPay.test.ts	496	Milo
identifier	src/__tests__/coinShopPay.test.ts	497	MILO_HUE
identifier	src/__tests__/coinShopPay.test.ts	497	MILO_SAT
identifier	src/__tests__/coinShopPay.test.ts	501	MILO_HUE
identifier	src/__tests__/coinShopPay.test.ts	502	MILO_SAT
mascot	src/__tests__/coinShopPay.test.ts	504	Milo
mascot	src/__tests__/coinShopPay.test.ts	532	Milo
identifier	src/__tests__/consentDeletion.test.ts	58	@learner.adaptivelearn.invalid
identifier	src/__tests__/consentFlow.test.ts	71	kid@learner.adaptivelearn.invalid
identifier	src/__tests__/consentSurfaces.test.ts	15	milo_events_queue
identifier	src/__tests__/consentZeroExemptions.test.ts	36	kid@learner.adaptivelearn.invalid
visible	src/__tests__/emailSuppression.test.ts	167	Milo
identifier	src/__tests__/homeTimeGeometry.test.ts	14	MILO_X
identifier	src/__tests__/homeTimeGeometry.test.ts	14	MILO_SCALE
identifier	src/__tests__/homeTimeGeometry.test.ts	28	MILO_LAND
mascot	src/__tests__/homeTimeGeometry.test.ts	28	/assets/characters/milo_side.png
identifier	src/__tests__/homeTimeGeometry.test.ts	29	MILO_REEF
mascot	src/__tests__/homeTimeGeometry.test.ts	29	/assets/characters/milo_underwater.png
mascot	src/__tests__/homeTimeGeometry.test.ts	31	Milo
identifier	src/__tests__/homeTimeGeometry.test.ts	40	miloSrc
identifier	src/__tests__/homeTimeGeometry.test.ts	40	MILO_REEF
identifier	src/__tests__/homeTimeGeometry.test.ts	40	MILO_LAND
identifier	src/__tests__/homeTimeGeometry.test.ts	41	MILO_X
identifier	src/__tests__/homeTimeGeometry.test.ts	41	miloSrc
identifier	src/__tests__/homeTimeGeometry.test.ts	41	MILO_SCALE
identifier	src/__tests__/homeTimeGeometry.test.ts	47	MILO_SCALE
identifier	src/__tests__/homeTimeGeometry.test.ts	49	miloSrc
identifier	src/__tests__/homeTimeGeometry.test.ts	83	miloRight
identifier	src/__tests__/homeTimeGeometry.test.ts	83	MILO_SCALE
